,AutoARIMA,N-BEATS,Prophet,Best model
MMKS100<30E,9.524390243902438,12.329268292682928,10.621951219512194,AutoARIMA
MMKS100<45E,15.365853658536585,19.695121951219512,20.475609756097562,AutoARIMA
MMKS1000<11E,0.024390243902439025,1.0,0.0975609756097561,AutoARIMA
MMKS1000<22E,0.0,0.7439024390243902,0.024390243902439025,AutoARIMA
MMKS1000<45E,0.0,3.0121951219512195,0.0,AutoARIMA
MMKS1200<11E,0.04878048780487805,1.6341463414634145,0.04878048780487805,AutoARIMA
MMKS1200<45E,0.04878048780487805,0.975609756097561,0.04878048780487805,AutoARIMA
MMKS125<11E,4.719512195121951,6.024390243902439,5.7682926829268295,AutoARIMA
MMKS125<22E,2.268292682926829,4.073170731707317,3.2804878048780486,AutoARIMA
MMKS125<45E,3.926829268292683,5.402439024390244,4.914634146341464,AutoARIMA
MMKS150<11E,10.463414634146341,13.341463414634147,12.109756097560975,AutoARIMA
MMKS150<22E,8.975609756097562,10.939024390243903,9.524390243902438,AutoARIMA
MMKS150<30E,7.0,10.134146341463415,7.219512195121951,AutoARIMA
MMKS150<45E,11.768292682926829,14.75609756097561,12.28048780487805,AutoARIMA
MMKS200<11E,7.414634146341464,8.036585365853659,7.378048780487805,Prophet
MMKS200<22E,4.7073170731707314,6.0,5.390243902439025,AutoARIMA
MMKS200<30E,5.048780487804878,6.646341463414634,4.585365853658536,Prophet
MMKS200<45E,9.560975609756097,11.548780487804878,8.658536585365853,Prophet
MMKS250<11E,4.682926829268292,5.951219512195122,5.060975609756097,AutoARIMA
MMKS250<22E,3.1463414634146343,4.463414634146342,3.8658536585365852,AutoARIMA
MMKS250<30E,3.8780487804878048,5.670731707317073,3.9390243902439024,AutoARIMA
MMKS250<45E,5.975609756097561,8.670731707317072,7.036585365853658,AutoARIMA
MMKS300<11E,5.0,6.646341463414634,5.536585365853658,AutoARIMA
MMKS300<22E,3.317073170731707,4.085365853658536,3.9390243902439024,AutoARIMA
MMKS300<30E,2.707317073170732,2.731707317073171,2.5,Prophet
MMKS300<45E,5.2926829268292686,7.451219512195122,5.902439024390244,AutoARIMA
MMKS350<11E,0.5853658536585366,3.5609756097560976,1.1951219512195121,AutoARIMA
MMKS350<22E,1.3414634146341464,2.682926829268293,2.1707317073170733,AutoARIMA
MMKS350<30E,0.34146341463414637,1.7073170731707317,0.4024390243902439,AutoARIMA
MMKS350<45E,2.5121951219512195,3.6341463414634148,3.317073170731707,AutoARIMA
MMKS400<11E,2.3902439024390243,5.609756097560975,4.304878048780488,AutoARIMA
MMKS400<22E,2.2195121951219514,2.951219512195122,2.573170731707317,AutoARIMA
MMKS400<30E,1.5365853658536586,2.6219512195121952,1.5853658536585367,AutoARIMA
MMKS400<45E,4.463414634146342,6.280487804878049,4.841463414634147,AutoARIMA
MMKS450<11E,0.07317073170731707,0.975609756097561,0.07317073170731707,AutoARIMA
MMKS450<22E,0.14634146341463414,1.0609756097560976,0.14634146341463414,AutoARIMA
MMKS450<30E,0.0,1.4024390243902438,0.0,AutoARIMA
MMKS450<45E,0.17073170731707318,1.2560975609756098,0.17073170731707318,AutoARIMA
MMKS500<11E,2.048780487804878,2.9390243902439024,2.2804878048780486,AutoARIMA
MMKS500<22E,1.6829268292682926,2.0853658536585367,1.9268292682926829,AutoARIMA
MMKS500<30E,0.7560975609756098,2.2439024390243905,1.1829268292682926,AutoARIMA
MMKS500<45E,2.682926829268293,4.682926829268292,3.4146341463414633,AutoARIMA
MMKS600<11E,0.975609756097561,1.951219512195122,1.353658536585366,AutoARIMA
MMKS600<22E,1.3658536585365855,1.0609756097560976,0.9146341463414634,Prophet
MMKS600<30E,0.5609756097560976,1.853658536585366,0.7195121951219512,AutoARIMA
MMKS600<45E,1.9024390243902438,3.658536585365854,1.5975609756097562,Prophet
MMKS700<11E,0.07317073170731707,1.3658536585365855,0.12195121951219512,AutoARIMA
MMKS700<22E,0.024390243902439025,1.1585365853658536,0.14634146341463414,AutoARIMA
MMKS700<30E,0.0,1.451219512195122,0.0,AutoARIMA
MMKS700<45E,0.0975609756097561,0.7682926829268293,0.23170731707317074,AutoARIMA
MMKS800<11E,0.0,0.9146341463414634,0.012195121951219513,AutoARIMA
MMKS800<22E,0.12195121951219512,1.1219512195121952,0.12195121951219512,AutoARIMA
MMKS800<30E,0.024390243902439025,1.7926829268292683,0.06097560975609756,AutoARIMA
MMKS800<45E,0.07317073170731707,1.2195121951219512,0.1951219512195122,AutoARIMA
MMKS900<11E,0.0,1.1585365853658536,0.0,AutoARIMA
MMKS900<30E,0.0,0.9634146341463414,0.0,AutoARIMA
MMKS900<45E,0.0975609756097561,1.5731707317073171,0.10975609756097561,AutoARIMA
MMOS1000X200E,0.024390243902439025,0.8414634146341463,0.024390243902439025,AutoARIMA
MMOS300X150E,0.3170731707317073,1.548780487804878,0.43902439024390244,AutoARIMA
MMOS350X100E,0.0,1.670731707317073,0.0,AutoARIMA
MMOS350X150E,0.0,1.9024390243902438,0.0,AutoARIMA
MMOS400X150E,0.07317073170731707,1.6951219512195121,0.36585365853658536,AutoARIMA
MMOS500X150E,0.35365853658536583,1.6951219512195121,0.5853658536585366,AutoARIMA
MMOS600X200E,0.04878048780487805,1.0975609756097562,0.12195121951219512,AutoARIMA
MMOS800X200E,0.04878048780487805,0.8414634146341463,0.04878048780487805,AutoARIMA
MMQS080E,6.536585365853658,7.890243902439025,7.7560975609756095,AutoARIMA
MMQS1000E,0.0,1.0731707317073171,0.0,AutoARIMA
MMQS100E,8.5,13.231707317073171,9.707317073170731,AutoARIMA
MMQS1200E,0.0,1.2073170731707317,0.04878048780487805,AutoARIMA
MMQS125E,0.24390243902439024,1.9878048780487805,1.3658536585365855,AutoARIMA
MMQS150E,7.560975609756097,10.731707317073171,8.463414634146341,AutoARIMA
MMQS200E,5.024390243902439,6.085365853658536,5.439024390243903,AutoARIMA
MMQS250E,5.951219512195122,7.378048780487805,6.024390243902439,AutoARIMA
MMQS300E,3.7560975609756095,5.7926829268292686,4.073170731707317,AutoARIMA
MMQS350E,0.2682926829268293,1.951219512195122,0.7073170731707317,AutoARIMA
MMQS400E,1.829268292682927,2.3292682926829267,1.829268292682927,AutoARIMA
MMQS450E,0.14634146341463414,1.6219512195121952,0.14634146341463414,AutoARIMA
MMQS500E,1.2682926829268293,2.9878048780487805,1.6585365853658536,AutoARIMA
MMQS600E,0.14634146341463414,1.0121951219512195,0.18292682926829268,AutoARIMA
MMQS700E,0.024390243902439025,1.7317073170731707,0.024390243902439025,AutoARIMA
MMQS800E,0.04878048780487805,1.2195121951219512,0.04878048780487805,AutoARIMA
MMRS100X80E,0.04878048780487805,1.8780487804878048,0.2073170731707317,AutoARIMA
MMRS150X100E,1.0731707317073171,1.5365853658536586,0.7317073170731707,Prophet
MMRS150X80E,1.2560975609756098,1.2926829268292683,0.17073170731707318,Prophet
MMRS200X100E,0.975609756097561,1.1341463414634145,0.7073170731707317,Prophet
MMRS200X150E,0.12195121951219512,1.329268292682927,0.5609756097560976,AutoARIMA
MMRS250X100E,0.0,1.3658536585365855,0.0,AutoARIMA
MMRS250X150E,0.12195121951219512,1.9878048780487805,0.18292682926829268,AutoARIMA
MMRS250X200E,0.0,1.7682926829268293,0.012195121951219513,AutoARIMA
MMRS300X150E,0.07317073170731707,0.9390243902439024,0.07317073170731707,AutoARIMA
MMRS300X200E,0.17073170731707318,1.2195121951219512,0.17073170731707318,AutoARIMA
MMRS300X250E,0.04878048780487805,1.024390243902439,0.0975609756097561,AutoARIMA
MMRS350X100E,0.0,1.048780487804878,0.0,AutoARIMA
MMRS400X300E,0.04878048780487805,1.6341463414634145,0.04878048780487805,AutoARIMA
MMRS500X400E,0.07317073170731707,1.7195121951219512,0.07317073170731707,AutoARIMA
MMRS600X400E,0.04878048780487805,1.329268292682927,0.04878048780487805,AutoARIMA
MMRS600X500E,0.024390243902439025,1.170731707317073,0.024390243902439025,AutoARIMA
MMRS700X600E,0.0,0.7560975609756098,0.0,AutoARIMA
MMRS800X600E,0.0,0.8292682926829268,0.0,AutoARIMA
MMUS080E,0.7073170731707317,1.6951219512195121,1.4268292682926829,AutoARIMA
MMUS1000E,0.0,3.9146341463414633,0.0,AutoARIMA
MMUS100E,1.4878048780487805,2.975609756097561,1.8048780487804879,AutoARIMA
MMUS125E,0.4878048780487805,2.317073170731707,0.4878048780487805,AutoARIMA
MMUS150E,2.073170731707317,4.182926829268292,2.5853658536585367,AutoARIMA
MMUS200E,2.1463414634146343,2.9634146341463414,1.7926829268292683,Prophet
MMUS250E,0.2682926829268293,1.3048780487804879,0.9146341463414634,AutoARIMA
MMUS300E,1.1219512195121952,3.5853658536585367,1.524390243902439,AutoARIMA
MMUS400E,0.17073170731707318,1.4024390243902438,0.3170731707317073,AutoARIMA
MMUS500E,0.1951219512195122,2.3658536585365852,0.1951219512195122,AutoARIMA
MMUS600E,0.0,2.2195121951219514,0.0,AutoARIMA
MMUS800E,0.07317073170731707,1.353658536585366,0.08536585365853659,AutoARIMA
MQS100E,2.073170731707317,1.951219512195122,1.7195121951219512,Prophet
MQS150E,0.0,1.975609756097561,0.17073170731707318,AutoARIMA
MQS200E,1.0,3.402439024390244,1.2560975609756098,AutoARIMA
NS050E,2.1707317073170733,3.707317073170732,2.524390243902439,AutoARIMA
NS065E,0.0975609756097561,2.0853658536585367,0.14634146341463414,AutoARIMA
NS080E,62.90243902439025,63.1219512195122,85.58536585365853,AutoARIMA
NS080EKW,156.26829268292684,158.28048780487805,153.3048780487805,Prophet
NS080ERK,11.853658536585366,14.597560975609756,13.646341463414634,AutoARIMA
NS1000E,0.0,1.4024390243902438,0.0,AutoARIMA
NS100E,17.70731707317073,27.78048780487805,19.841463414634145,AutoARIMA
NS150E,4.195121951219512,5.780487804878049,4.7439024390243905,AutoARIMA
NS200E,2.0,3.2560975609756095,2.0,AutoARIMA
NS200E/16,0.17073170731707318,1.7560975609756098,0.4878048780487805,AutoARIMA
NS250E,0.3048780487804878,2.3292682926829267,0.5975609756097561,AutoARIMA
NS300E,0.4634146341463415,1.6951219512195121,0.6951219512195121,AutoARIMA
NS300E/16,0.43902439024390244,1.6341463414634145,0.8536585365853658,AutoARIMA
NS350E,0.2682926829268293,6.695121951219512,0.2804878048780488,AutoARIMA
NS350E/16,0.0,1.6951219512195121,0.0,AutoARIMA
NS400E,0.2682926829268293,1.5,0.573170731707317,AutoARIMA
NS400E/16,0.0975609756097561,1.5121951219512195,0.0975609756097561,AutoARIMA
NS500E,0.07317073170731707,1.5121951219512195,0.07317073170731707,AutoARIMA
NS500E/16,0.0,0.9878048780487805,0.0,AutoARIMA
NS600E,0.34146341463414637,2.0121951219512195,0.34146341463414637,AutoARIMA
NS600E/16,0.04878048780487805,0.975609756097561,0.04878048780487805,AutoARIMA
QS050E,5.829268292682927,9.75609756097561,7.280487804878049,AutoARIMA
QS065E,4.487804878048781,5.378048780487805,4.902439024390244,AutoARIMA
QS080E,30.646341463414632,39.6219512195122,31.585365853658537,AutoARIMA
QS1000E,0.0,1.8048780487804879,0.0,AutoARIMA
QS1000E/16,0.0,1.2682926829268293,0.0,AutoARIMA
QS100E,31.646341463414632,42.707317073170735,37.292682926829265,AutoARIMA
QS1200E,0.0,1.1951219512195121,0.0,AutoARIMA
QS125E,4.2560975609756095,7.170731707317073,5.829268292682927,AutoARIMA
QS150E,14.097560975609756,16.951219512195124,16.0,AutoARIMA
QS200E,7.878048780487805,8.451219512195122,8.060975609756097,AutoARIMA
QS200E/16,3.4634146341463414,4.463414634146342,3.6707317073170733,AutoARIMA
QS250E,3.292682926829268,4.134146341463414,3.097560975609756,Prophet
QS250E/16,2.8048780487804876,3.658536585365854,2.597560975609756,Prophet
QS300E,2.658536585365854,4.329268292682927,3.341463414634146,AutoARIMA
QS300E/16,1.5121951219512195,2.658536585365854,1.6097560975609757,AutoARIMA
QS350E,1.0731707317073171,2.6951219512195124,1.0609756097560976,Prophet
QS350E/16,0.2926829268292683,1.3170731707317074,0.3170731707317073,AutoARIMA
QS400E,1.6585365853658536,3.3048780487804876,1.9268292682926829,AutoARIMA
QS400E/16,0.17073170731707318,1.2317073170731707,0.3780487804878049,AutoARIMA
QS450E,0.0,2.3902439024390243,0.0,AutoARIMA
QS450E/16,0.0,1.7926829268292683,0.0,AutoARIMA
QS500E,1.4878048780487805,2.841463414634146,1.170731707317073,Prophet
QS500E/16,0.07317073170731707,1.8170731707317074,0.24390243902439024,AutoARIMA
QS600E,0.36585365853658536,1.670731707317073,0.7073170731707317,AutoARIMA
QS600E/16,0.04878048780487805,1.8414634146341464,0.04878048780487805,AutoARIMA
QS700E,0.07317073170731707,1.7560975609756098,0.07317073170731707,AutoARIMA
QS700E/16,0.0,1.1219512195121952,0.0,AutoARIMA
QS800E,0.17073170731707318,2.231707317073171,0.1951219512195122,AutoARIMA
QS800E/16,0.024390243902439025,2.1463414634146343,0.024390243902439025,AutoARIMA
TS050X50E,10.170731707317072,11.207317073170731,10.304878048780488,AutoARIMA
TS065X50E,2.317073170731707,4.7317073170731705,2.3658536585365852,AutoARIMA
TS065X65E,6.524390243902439,7.573170731707317,6.695121951219512,AutoARIMA
TS080X50E,6.365853658536586,8.975609756097562,6.853658536585366,AutoARIMA
TS080X65E,2.048780487804878,2.6707317073170733,1.9878048780487805,Prophet
TS080X80E,27.097560975609756,33.329268292682926,26.304878048780488,Prophet
TS1000X1000E,0.024390243902439025,1.7195121951219512,0.024390243902439025,AutoARIMA
TS1000X200E,0.07317073170731707,2.182926829268293,0.18292682926829268,AutoARIMA
TS1000X300E,0.04878048780487805,0.8414634146341463,0.04878048780487805,AutoARIMA
TS1000X400E,0.024390243902439025,1.3902439024390243,0.024390243902439025,AutoARIMA
TS1000X600E,0.04878048780487805,1.3048780487804879,0.04878048780487805,AutoARIMA
TS1000X600E/16,0.0,0.9024390243902439,0.0,AutoARIMA
TS1000X800E,0.0,2.2560975609756095,0.0,AutoARIMA
TS100X100E,39.41463414634146,49.390243902439025,39.80487804878049,AutoARIMA
TS100X50E,18.78048780487805,23.29268292682927,22.036585365853657,AutoARIMA
TS100X65E,14.414634146341463,8.304878048780488,13.402439024390244,N-BEATS
TS100X80E,44.02439024390244,55.25609756097561,46.24390243902439,AutoARIMA
TS1200X1200E,0.04878048780487805,2.6341463414634148,0.04878048780487805,AutoARIMA
TS1200X200E,0.0,0.9390243902439024,0.0,AutoARIMA
TS1200X300E,0.04878048780487805,0.8170731707317073,0.04878048780487805,AutoARIMA
TS1200X400E,0.0,3.3048780487804876,0.0,AutoARIMA
TS1200X600E,0.0,2.3780487804878048,0.0,AutoARIMA
TS125X100E,3.1341463414634148,3.6097560975609757,3.3658536585365852,AutoARIMA
TS125X125E,4.524390243902439,5.341463414634147,4.939024390243903,AutoARIMA
TS125X50E,0.0,0.8170731707317073,0.0,AutoARIMA
TS125X80E,7.097560975609756,7.365853658536586,7.170731707317073,AutoARIMA
TS150X100E,19.853658536585368,24.79268292682927,21.0,AutoARIMA
TS150X125E,0.6219512195121951,1.5121951219512195,0.5609756097560976,Prophet
TS150X150E,29.804878048780488,29.597560975609756,25.621951219512194,Prophet
TS150X50E,7.585365853658536,9.390243902439025,7.7560975609756095,AutoARIMA
TS150X65E,0.04878048780487805,1.0731707317073171,0.04878048780487805,AutoARIMA
TS150X80E,30.085365853658537,37.707317073170735,31.29268292682927,AutoARIMA
TS200X100E,9.170731707317072,12.134146341463415,10.341463414634147,AutoARIMA
TS200X100E/16,2.7560975609756095,4.365853658536586,2.8902439024390243,AutoARIMA
TS200X150E,6.7560975609756095,8.292682926829269,6.7439024390243905,Prophet
TS200X150E/16,2.0121951219512195,2.6707317073170733,1.9390243902439024,Prophet
TS200X200E,8.658536585365853,10.634146341463415,8.597560975609756,Prophet
TS200X200E/16,3.073170731707317,5.109756097560975,3.158536585365854,AutoARIMA
TS200X50E,2.1707317073170733,3.182926829268293,2.0853658536585367,Prophet
TS200X50E/16,0.9024390243902439,2.0609756097560976,0.9512195121951219,AutoARIMA
TS200X80E,13.560975609756097,16.76829268292683,14.012195121951219,AutoARIMA
TS200X80E/16,4.951219512195122,7.512195121951219,5.182926829268292,AutoARIMA
TS250X100E,3.4634146341463414,5.146341463414634,4.0,AutoARIMA
TS250X100E/16,2.682926829268293,3.8780487804878048,2.8658536585365852,AutoARIMA
TS250X150E,3.573170731707317,4.597560975609756,4.036585365853658,AutoARIMA
TS250X150E/16,2.5365853658536586,3.3292682926829267,1.975609756097561,Prophet
TS250X200E,1.6585365853658536,3.707317073170732,1.9390243902439024,AutoARIMA
TS250X200E/16,0.3170731707317073,2.0365853658536586,0.524390243902439,AutoARIMA
TS250X250E,3.1951219512195124,4.2317073170731705,3.7195121951219514,AutoARIMA
TS250X250E/16,2.5609756097560976,3.2560975609756095,3.341463414634146,AutoARIMA
TS250X50E,0.024390243902439025,1.329268292682927,0.04878048780487805,AutoARIMA
TS250X80E,4.390243902439025,5.7560975609756095,4.634146341463414,AutoARIMA
TS250X80E/16,1.5365853658536586,3.2560975609756095,1.853658536585366,AutoARIMA
TS300X100E,5.817073170731708,8.097560975609756,7.390243902439025,AutoARIMA
TS300X100E/16,2.2195121951219514,4.121951219512195,2.5365853658536586,AutoARIMA
TS300X150E,3.6463414634146343,5.073170731707317,4.390243902439025,AutoARIMA
TS300X150E/16,2.4390243902439024,3.3658536585365852,2.768292682926829,AutoARIMA
TS300X200E,2.024390243902439,3.0609756097560976,2.1097560975609757,AutoARIMA
TS300X200E/16,1.024390243902439,1.829268292682927,1.2195121951219512,AutoARIMA
TS300X250E,1.7317073170731707,2.6707317073170733,1.4268292682926829,Prophet
TS300X250E/16,1.048780487804878,1.2682926829268293,0.7926829268292683,Prophet
TS300X300E,3.707317073170732,4.060975609756097,3.524390243902439,Prophet
TS300X300E/16,3.926829268292683,5.109756097560975,4.182926829268292,AutoARIMA
TS300X80E,5.0,7.475609756097561,5.036585365853658,AutoARIMA
TS300X80E/16,2.0609756097560976,3.182926829268293,2.317073170731707,AutoARIMA
TS350X100E,1.7073170731707317,2.8536585365853657,1.951219512195122,AutoARIMA
TS350X100E/16,0.17073170731707318,1.170731707317073,0.4634146341463415,AutoARIMA
TS350X150E,1.2195121951219512,1.6341463414634145,1.1341463414634145,Prophet
TS350X150E/16,1.170731707317073,2.548780487804878,1.3170731707317074,AutoARIMA
TS350X200E,0.3170731707317073,1.5365853658536586,0.8414634146341463,AutoARIMA
TS350X200E/16,0.12195121951219512,1.3780487804878048,0.17073170731707318,AutoARIMA
TS350X250E,0.0975609756097561,1.1341463414634145,0.0975609756097561,AutoARIMA
TS350X250E/16,0.1951219512195122,1.9878048780487805,0.1951219512195122,AutoARIMA
TS350X300E,0.12195121951219512,1.3048780487804879,0.13414634146341464,AutoARIMA
TS350X300E/16,0.0975609756097561,2.097560975609756,0.12195121951219512,AutoARIMA
TS350X350E,1.0731707317073171,2.2560975609756095,1.2317073170731707,AutoARIMA
TS350X350E/16,0.4146341463414634,1.2926829268292683,0.4634146341463415,AutoARIMA
TS350X65E/16,0.04878048780487805,1.4146341463414633,0.04878048780487805,AutoARIMA
TS350X80E,1.1219512195121952,1.7926829268292683,1.4634146341463414,AutoARIMA
TS350X80E/16,0.4878048780487805,1.4634146341463414,0.6463414634146342,AutoARIMA
TS400X100E,2.268292682926829,2.8048780487804876,2.1097560975609757,Prophet
TS400X100E/16,3.6707317073170733,4.719512195121951,4.353658536585366,AutoARIMA
TS400X150E,1.8048780487804879,2.6463414634146343,1.9146341463414633,AutoARIMA
TS400X150E/16,0.4634146341463415,1.9634146341463414,0.8536585365853658,AutoARIMA
TS400X200E,1.524390243902439,3.158536585365854,2.207317073170732,AutoARIMA
TS400X200E/16,1.0,2.0609756097560976,1.2926829268292683,AutoARIMA
TS400X250E,0.3902439024390244,1.6585365853658536,0.8170731707317073,AutoARIMA
TS400X250E/16,0.14634146341463414,1.7439024390243902,0.8536585365853658,AutoARIMA
TS400X300E,1.2195121951219512,1.670731707317073,0.9878048780487805,Prophet
TS400X300E/16,0.2682926829268293,2.3536585365853657,0.4146341463414634,AutoARIMA
TS400X400E,1.9390243902439024,3.4390243902439024,1.951219512195122,AutoARIMA
TS400X400E/16,1.2073170731707317,2.0365853658536586,0.9512195121951219,Prophet
TS400X50E,0.0,1.146341463414634,0.0,AutoARIMA
TS400X80E,2.024390243902439,2.682926829268293,2.024390243902439,AutoARIMA
TS400X80E/16,0.36585365853658536,1.7195121951219512,1.024390243902439,AutoARIMA
TS450X100E,0.14634146341463414,2.6219512195121952,0.14634146341463414,AutoARIMA
TS450X100E/16,0.0,1.3658536585365855,0.08536585365853659,AutoARIMA
TS450X150E,0.0,0.9512195121951219,0.0,AutoARIMA
TS450X150E/16,0.0,1.2195121951219512,0.0,AutoARIMA
TS450X200E,0.024390243902439025,1.6829268292682926,0.06097560975609756,AutoARIMA
TS450X200E/16,0.0,3.317073170731707,0.0,AutoARIMA
TS450X300E,0.04878048780487805,2.402439024390244,0.0975609756097561,AutoARIMA
TS450X300E/16,0.04878048780487805,1.1829268292682926,0.04878048780487805,AutoARIMA
TS450X450E,0.04878048780487805,1.475609756097561,0.04878048780487805,AutoARIMA
TS450X450E/16,0.024390243902439025,0.9512195121951219,0.024390243902439025,AutoARIMA
TS450X80E/16,0.0,1.6341463414634145,0.012195121951219513,AutoARIMA
TS500X100E,1.5121951219512195,2.1951219512195124,1.5,Prophet
TS500X100E/16,0.8292682926829268,2.6707317073170733,1.8902439024390243,AutoARIMA
TS500X150E,1.3414634146341464,2.0121951219512195,1.0853658536585367,Prophet
TS500X150E/16,0.2926829268292683,1.548780487804878,0.47560975609756095,AutoARIMA
TS500X200E,1.6341463414634145,2.317073170731707,1.524390243902439,Prophet
TS500X200E/16,0.36585365853658536,2.1219512195121952,0.47560975609756095,AutoARIMA
TS500X250E,0.24390243902439024,1.3658536585365855,0.3048780487804878,AutoARIMA
TS500X250E/16,0.024390243902439025,1.170731707317073,0.024390243902439025,AutoARIMA
TS500X300E,0.6097560975609756,1.4878048780487805,0.8414634146341463,AutoARIMA
TS500X300E/16,0.14634146341463414,1.3902439024390243,0.4024390243902439,AutoARIMA
TS500X400E,0.21951219512195122,1.2317073170731707,0.2804878048780488,AutoARIMA
TS500X400E/16,0.0975609756097561,0.9146341463414634,0.0975609756097561,AutoARIMA
TS500X500E,1.3414634146341464,2.0609756097560976,1.3170731707317074,Prophet
TS500X500E/16,0.3170731707317073,1.975609756097561,0.5487804878048781,AutoARIMA
TS500X80E,0.36585365853658536,1.451219512195122,0.4268292682926829,AutoARIMA
TS500X80E/16,0.0975609756097561,1.7195121951219512,0.14634146341463414,AutoARIMA
TS600X100E,0.17073170731707318,2.7439024390243905,0.9634146341463414,AutoARIMA
TS600X100E/16,0.0,1.8170731707317074,0.012195121951219513,AutoARIMA
TS600X150E,0.8780487804878049,0.9634146341463414,0.5975609756097561,Prophet
TS600X150E/16,0.3170731707317073,1.6219512195121952,0.3170731707317073,AutoARIMA
TS600X200E,1.2195121951219512,1.5609756097560976,0.7926829268292683,Prophet
TS600X200E/16,0.4146341463414634,1.6341463414634145,0.7195121951219512,AutoARIMA
TS600X250E,0.04878048780487805,1.7682926829268293,0.06097560975609756,AutoARIMA
TS600X250E/16,0.0,1.146341463414634,0.0,AutoARIMA
TS600X300E,0.12195121951219512,1.0365853658536586,0.3048780487804878,AutoARIMA
TS600X300E/16,0.024390243902439025,0.7682926829268293,0.024390243902439025,AutoARIMA
TS600X400E,0.0975609756097561,1.524390243902439,0.12195121951219512,AutoARIMA
TS600X400E/16,0.0,1.0731707317073171,0.04878048780487805,AutoARIMA
TS600X500E,0.0975609756097561,1.8048780487804879,0.12195121951219512,AutoARIMA
TS600X500E/16,0.0,1.6219512195121952,0.0,AutoARIMA
TS600X600E,1.2195121951219512,1.9878048780487805,0.7804878048780488,Prophet
TS600X600E/16,0.1951219512195122,1.1829268292682926,0.1951219512195122,AutoARIMA
TS600X80E,0.12195121951219512,0.8536585365853658,0.18292682926829268,AutoARIMA
TS600X80E/16,0.04878048780487805,1.2195121951219512,0.04878048780487805,AutoARIMA
TS700X200E,0.3170731707317073,1.6829268292682926,0.5,AutoARIMA
TS700X200E/16,0.0,1.0365853658536586,0.0,AutoARIMA
TS700X250E,0.024390243902439025,1.2439024390243902,0.04878048780487805,AutoARIMA
TS700X250E/16,0.024390243902439025,1.2926829268292683,0.024390243902439025,AutoARIMA
TS700X300E/16,0.024390243902439025,1.146341463414634,0.024390243902439025,AutoARIMA
TS700X400E,0.18292682926829268,1.5731707317073171,0.17073170731707318,Prophet
TS700X400E/16,0.0,0.926829268292683,0.0,AutoARIMA
TS700X500E,0.0,1.3414634146341464,0.0,AutoARIMA
TS700X600E,0.04878048780487805,1.524390243902439,0.04878048780487805,AutoARIMA
TS700X700E,0.04878048780487805,2.6219512195121952,0.04878048780487805,AutoARIMA
TS700X700E/16,0.024390243902439025,1.0975609756097562,0.024390243902439025,AutoARIMA
TS800X100E,0.0,1.7073170731707317,0.0,AutoARIMA
TS800X150E,0.24390243902439024,2.426829268292683,0.34146341463414637,AutoARIMA
TS800X150E/16,0.0975609756097561,0.975609756097561,0.0975609756097561,AutoARIMA
TS800X200E,0.36585365853658536,1.2682926829268293,0.4878048780487805,AutoARIMA
TS800X200E/16,0.0975609756097561,1.0975609756097562,0.0975609756097561,AutoARIMA
TS800X250E,0.07317073170731707,1.3170731707317074,0.07317073170731707,AutoARIMA
TS800X250E/16,0.17073170731707318,1.3780487804878048,0.17073170731707318,AutoARIMA
TS800X300E,0.0975609756097561,1.8658536585365855,0.25609756097560976,AutoARIMA
TS800X400E,0.0975609756097561,0.9634146341463414,0.12195121951219512,AutoARIMA
TS800X400E/16,0.024390243902439025,0.9390243902439024,0.024390243902439025,AutoARIMA
TS800X500E,0.0975609756097561,0.8414634146341463,0.0975609756097561,AutoARIMA
TS800X500E/16,0.0,1.5121951219512195,0.0,AutoARIMA
TS800X600E,0.07317073170731707,2.5121951219512195,0.07317073170731707,AutoARIMA
TS800X600E/16,0.0,1.2317073170731707,0.0,AutoARIMA
TS800X800E,0.4634146341463415,1.3170731707317074,0.5609756097560976,AutoARIMA
TS800X800E/16,0.0,1.9390243902439024,0.0,AutoARIMA
TS900X200E,0.0,1.0975609756097562,0.07317073170731707,AutoARIMA
TS900X300E,0.0,1.2073170731707317,0.0,AutoARIMA
TS900X400E,0.024390243902439025,0.9024390243902439,0.024390243902439025,AutoARIMA
TS900X600E,0.0,1.0853658536585367,0.0,AutoARIMA
TS900X900E,0.0,2.0609756097560976,0.0,AutoARIMA
TTOS1000X200E,0.1951219512195122,1.1219512195121952,0.1951219512195122,AutoARIMA
TTOS1000X250E,0.0,1.2560975609756098,0.0,AutoARIMA
TTOS1200X250E,0.04878048780487805,1.3902439024390243,0.04878048780487805,AutoARIMA
TTOS200X100E,0.12195121951219512,1.7073170731707317,0.15853658536585366,AutoARIMA
TTOS200X100E/16,0.12195121951219512,1.8048780487804879,0.15853658536585366,AutoARIMA
TTOS250X150E,0.024390243902439025,0.9512195121951219,0.024390243902439025,AutoARIMA
TTOS250X200E,0.12195121951219512,1.3170731707317074,0.3780487804878049,AutoARIMA
TTOS250X200E/16,0.024390243902439025,1.3048780487804879,0.07317073170731707,AutoARIMA
TTOS300X150E,0.7560975609756098,2.3292682926829267,0.9878048780487805,AutoARIMA
TTOS300X150E/16,0.34146341463414637,1.9024390243902438,0.9634146341463414,AutoARIMA
TTOS350X150E,0.21951219512195122,2.292682926829268,0.25609756097560976,AutoARIMA
TTOS400X100E/16,0.0,1.2195121951219512,0.0,AutoARIMA
TTOS400X150E,1.6097560975609757,2.0365853658536586,1.7073170731707317,AutoARIMA
